Logical Reasoning,Communication Skills,Quantitative Skills,Analytical Skills,English,Maths,Physics,Biology,Chemistry,Accounting,Economics,Business Studies,History,Sociology,Politics,High School CGPA,Stream,Stream_Point,AveragePoint,Recommended Course
10,6,10,4,142,141,0,0,0,49,72,159,0,0,0,5.25,Commerce,6,6.9,Marketing (B.Com)
6,6,10,10,45,14,0,0,0,0,0,0,44,53,109,5.91,Humanities,5,6.266666667,English Literature (B.A)
0,0,10,2,186,83,131,117,134,0,0,0,0,0,0,7.71,Science,8,7.466666667,Physics (B.Sc)
4,0,2,4,92,155,0,0,0,81,26,61,0,0,0,6.86,Commerce,6,6.833333333,Accounting (B.Com)
2,10,6,4,158,145,0,0,0,0,0,0,79,146,196,7.92,Humanities,5,5.533333333,Philosophy (B.A)
6,0,6,0,10,18,145,79,122,0,0,0,0,0,0,8.05,Science,8,7.283333333,Biology (B.Sc)
10,2,10,8,45,1,0,0,0,153,48,118,0,0,0,8.9,Commerce,6,6.8,International Business (B.Com)
6,10,6,4,5,125,0,0,0,0,0,0,110,158,53,5.88,Humanities,5,5.483333333,Sociology (B.A)
4,2,0,6,47,59,52,128,14,0,0,0,0,0,0,5.26,Science,8,7.666666667,Computer Engineering (B.Tech)
10,2,4,4,73,176,0,0,0,90,23,187,0,0,0,7.9,Commerce,6,6.733333333,Economics (B.Com)
10,4,8,4,150,176,0,0,0,0,0,0,189,110,185,8.29,Humanities,5,6.633333333,Political Science (B.A)
6,8,4,4,117,188,96,175,143,0,0,0,0,0,0,6.58,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,0,2,6,177,113,0,0,0,35,35,48,0,0,0,9.62,Commerce,6,6.866666667,Human Resource Management (B.Com)
2,4,6,0,31,24,0,0,0,0,0,0,41,188,37,6.59,Humanities,5,5.583333333,Art History (B.A)
2,8,0,4,171,36,91,121,31,0,0,0,0,0,0,6.01,Science,8,7.483333333,Chemical Engineering (B.Tech)
8,0,10,4,152,107,0,0,0,87,167,94,0,0,0,8.11,Commerce,6,6.833333333,Finance (B.Com)
0,10,0,10,127,38,0,0,0,0,0,0,127,86,100,8.48,Humanities,5,5.516666667,History (B.A)
2,10,4,6,181,52,104,189,180,0,0,0,0,0,0,7.35,Science,8,7.35,Psychology (B.Sc)
10,0,10,8,141,31,0,0,0,110,27,49,0,0,0,5.49,Commerce,6,6.9,Marketing (B.Com)
8,6,2,4,119,83,0,0,0,0,0,0,115,53,185,7.1,Humanities,5,6.266666667,English Literature (B.A)
4,0,0,8,145,198,24,125,6,0,0,0,0,0,0,8.53,Science,8,7.466666667,Physics (B.Sc)
2,6,2,6,180,21,0,0,0,180,142,124,0,0,0,9.9,Commerce,6,6.833333333,Accounting (B.Com)
0,0,8,2,180,118,0,0,0,0,0,0,150,100,101,8.34,Humanities,5,5.533333333,Philosophy (B.A)
2,10,10,2,137,78,163,50,101,0,0,0,0,0,0,7.75,Science,8,7.283333333,Biology (B.Sc)
2,8,2,2,139,15,0,0,0,192,177,100,0,0,0,5.65,Commerce,6,6.8,International Business (B.Com)
8,10,6,10,75,179,0,0,0,0,0,0,164,28,70,7.01,Humanities,5,5.483333333,Sociology (B.A)
2,10,6,2,105,65,91,136,126,0,0,0,0,0,0,9.96,Science,8,7.666666667,Computer Engineering (B.Tech)
2,4,6,6,57,161,0,0,0,67,171,99,0,0,0,5.36,Commerce,6,6.733333333,Economics (B.Com)
10,10,2,6,45,159,0,0,0,0,0,0,187,64,158,9.68,Humanities,5,6.633333333,Political Science (B.A)
8,10,8,6,182,188,20,200,139,0,0,0,0,0,0,5.91,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,0,6,2,179,67,0,0,0,0,166,13,0,0,0,8.91,Commerce,6,6.866666667,Human Resource Management (B.Com)
2,0,0,0,182,101,0,0,0,0,0,0,99,81,150,7.46,Humanities,5,5.583333333,Art History (B.A)
2,0,0,4,146,143,74,63,183,0,0,0,0,0,0,5.96,Science,8,7.483333333,Chemical Engineering (B.Tech)
10,6,10,8,187,144,0,0,0,22,19,133,0,0,0,5.53,Commerce,6,6.833333333,Finance (B.Com)
10,0,8,8,120,96,0,0,0,0,0,0,141,99,23,6.93,Humanities,5,5.516666667,History (B.A)
4,4,4,8,156,158,72,12,51,0,0,0,0,0,0,6.72,Science,8,7.35,Psychology (B.Sc)
6,6,0,0,151,138,0,0,0,188,176,36,0,0,0,7.21,Commerce,6,6.9,Marketing (B.Com)
2,6,0,4,180,59,0,0,0,0,0,0,182,125,125,8.97,Humanities,5,6.266666667,English Literature (B.A)
0,8,0,6,58,190,126,32,152,0,0,0,0,0,0,7.42,Science,8,7.466666667,Physics (B.Sc)
6,10,6,6,104,142,0,0,0,24,57,81,0,0,0,8.73,Commerce,6,6.833333333,Accounting (B.Com)
8,8,10,0,12,113,0,0,0,0,0,0,31,195,26,5.84,Humanities,5,5.533333333,Philosophy (B.A)
8,4,8,4,153,1,135,88,177,0,0,0,0,0,0,8.51,Science,8,7.283333333,Biology (B.Sc)
10,10,6,6,107,162,0,0,0,8,154,175,0,0,0,9.52,Commerce,6,6.8,International Business (B.Com)
0,8,2,4,137,101,0,0,0,0,0,0,100,33,40,7.32,Humanities,5,5.483333333,Sociology (B.A)
8,0,0,2,115,153,85,76,89,0,0,0,0,0,0,8.55,Science,8,7.666666667,Computer Engineering (B.Tech)
6,8,4,4,145,11,0,0,0,133,38,22,0,0,0,8.31,Commerce,6,6.733333333,Economics (B.Com)
2,0,6,8,121,68,0,0,0,0,0,0,61,123,143,9.83,Humanities,5,6.633333333,Political Science (B.A)
8,0,10,4,99,95,47,174,154,0,0,0,0,0,0,8.79,Science,8,7.716666667,Electrical Engineering (B.Tech)
10,2,10,4,151,25,0,0,0,168,101,44,0,0,0,8.83,Commerce,6,6.866666667,Human Resource Management (B.Com)
4,0,2,4,57,199,0,0,0,0,0,0,20,198,29,7.93,Humanities,5,5.583333333,Art History (B.A)
4,0,10,0,40,73,155,3,101,0,0,0,0,0,0,6.13,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,6,4,10,91,19,0,0,0,165,106,8,0,0,0,8.57,Commerce,6,6.833333333,Finance (B.Com)
0,4,4,4,8,65,0,0,0,0,0,0,126,191,10,8.97,Humanities,5,5.516666667,History (B.A)
0,10,2,0,141,115,65,50,184,0,0,0,0,0,0,8.37,Science,8,7.35,Psychology (B.Sc)
4,8,8,4,105,200,0,0,0,128,100,149,0,0,0,7.52,Commerce,6,6.9,Marketing (B.Com)
6,10,4,10,20,35,0,0,0,0,0,0,152,125,21,7.65,Humanities,5,6.266666667,English Literature (B.A)
8,10,10,6,146,74,155,61,71,0,0,0,0,0,0,6.46,Science,8,7.466666667,Physics (B.Sc)
8,6,2,6,124,67,0,0,0,137,34,37,0,0,0,6.39,Commerce,6,6.833333333,Accounting (B.Com)
8,4,8,4,73,52,0,0,0,0,0,0,56,10,43,5.46,Humanities,5,5.533333333,Philosophy (B.A)
4,2,0,8,148,2,78,116,131,0,0,0,0,0,0,7.63,Science,8,7.283333333,Biology (B.Sc)
2,6,2,6,86,180,0,0,0,122,53,104,0,0,0,5.13,Commerce,6,6.8,International Business (B.Com)
4,8,10,8,69,21,0,0,0,0,0,0,97,183,177,5.19,Humanities,5,5.483333333,Sociology (B.A)
0,6,10,4,135,155,12,141,65,0,0,0,0,0,0,5.6,Science,8,7.666666667,Computer Engineering (B.Tech)
6,2,6,6,179,63,0,0,0,41,74,77,0,0,0,8.32,Commerce,6,6.733333333,Economics (B.Com)
2,10,8,2,185,62,0,0,0,0,0,0,117,140,183,7.23,Humanities,5,6.633333333,Political Science (B.A)
2,6,10,0,54,134,190,70,76,0,0,0,0,0,0,5.54,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,8,0,10,161,1,0,0,0,155,11,0,0,0,0,8.16,Commerce,6,6.866666667,Human Resource Management (B.Com)
4,0,0,2,102,95,0,0,0,0,0,0,77,6,8,5.02,Humanities,5,5.583333333,Art History (B.A)
2,0,6,2,83,94,63,160,155,0,0,0,0,0,0,7.34,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,0,4,4,163,137,0,0,0,83,31,34,0,0,0,7.6,Commerce,6,6.833333333,Finance (B.Com)
6,0,0,8,191,141,0,0,0,0,0,0,143,170,122,6.17,Humanities,5,5.516666667,History (B.A)
2,4,8,10,123,95,77,85,142,0,0,0,0,0,0,7.94,Science,8,7.35,Psychology (B.Sc)
8,0,0,6,160,45,0,0,0,8,41,92,0,0,0,5.05,Commerce,6,6.9,Marketing (B.Com)
8,4,4,6,70,48,0,0,0,0,0,0,123,113,121,6.49,Humanities,5,6.266666667,English Literature (B.A)
8,8,8,2,144,176,77,79,182,0,0,0,0,0,0,6.93,Science,8,7.466666667,Physics (B.Sc)
4,2,10,6,153,20,0,0,0,132,157,167,0,0,0,6.98,Commerce,6,6.833333333,Accounting (B.Com)
0,0,6,0,81,168,0,0,0,0,0,0,41,89,86,9.35,Humanities,5,5.533333333,Philosophy (B.A)
4,0,2,2,102,54,88,146,186,0,0,0,0,0,0,8.81,Science,8,7.283333333,Biology (B.Sc)
2,10,0,6,122,48,0,0,0,166,85,6,0,0,0,5.78,Commerce,6,6.8,International Business (B.Com)
2,6,2,2,14,183,0,0,0,0,0,0,87,52,30,6.1,Humanities,5,5.483333333,Sociology (B.A)
0,4,2,0,116,48,74,144,116,0,0,0,0,0,0,8.43,Science,8,7.666666667,Computer Engineering (B.Tech)
10,0,0,0,42,94,0,0,0,91,71,198,0,0,0,6.53,Commerce,6,6.733333333,Economics (B.Com)
2,8,6,0,21,136,0,0,0,0,0,0,57,65,87,8.33,Humanities,5,6.633333333,Political Science (B.A)
6,0,2,10,26,16,71,25,117,0,0,0,0,0,0,5.06,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,10,0,4,182,24,0,0,0,186,173,72,0,0,0,6.81,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,2,10,6,103,60,0,0,0,0,0,0,24,65,58,5.14,Humanities,5,5.583333333,Art History (B.A)
2,10,2,0,22,57,22,195,121,0,0,0,0,0,0,8.07,Science,8,7.483333333,Chemical Engineering (B.Tech)
2,6,0,10,131,160,0,0,0,146,113,85,0,0,0,8.71,Commerce,6,6.833333333,Finance (B.Com)
8,4,10,6,13,177,0,0,0,0,0,0,168,82,29,8.2,Humanities,5,5.516666667,History (B.A)
2,8,0,2,70,37,11,129,123,0,0,0,0,0,0,9.4,Science,8,7.35,Psychology (B.Sc)
4,4,6,10,9,62,0,0,0,80,195,121,0,0,0,8.46,Commerce,6,6.9,Marketing (B.Com)
0,4,10,6,87,77,0,0,0,0,0,0,174,36,124,8.78,Humanities,5,6.266666667,English Literature (B.A)
0,6,2,0,13,61,1,46,17,0,0,0,0,0,0,8.83,Science,8,7.466666667,Physics (B.Sc)
4,2,2,10,199,53,0,0,0,86,88,78,0,0,0,6.37,Commerce,6,6.833333333,Accounting (B.Com)
4,2,8,0,60,43,0,0,0,0,0,0,111,172,46,9.56,Humanities,5,5.533333333,Philosophy (B.A)
0,2,6,8,50,48,157,59,8,0,0,0,0,0,0,9.03,Science,8,7.283333333,Biology (B.Sc)
2,0,6,4,87,12,0,0,0,133,193,32,0,0,0,8,Commerce,6,6.8,International Business (B.Com)
4,4,6,0,92,12,0,0,0,0,0,0,5,141,145,8.62,Humanities,5,5.483333333,Sociology (B.A)
8,10,6,0,146,187,182,197,188,0,0,0,0,0,0,5.38,Science,8,7.666666667,Computer Engineering (B.Tech)
4,0,4,4,35,25,0,0,0,173,98,127,0,0,0,5.68,Commerce,6,6.733333333,Economics (B.Com)
2,8,4,6,84,85,0,0,0,0,0,0,21,74,34,7.91,Humanities,5,6.633333333,Political Science (B.A)
8,8,2,6,78,0,192,183,52,0,0,0,0,0,0,5.05,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,4,10,10,98,64,0,0,0,135,22,18,0,0,0,8.95,Commerce,6,6.866666667,Human Resource Management (B.Com)
8,10,6,10,16,40,0,0,0,0,0,0,180,170,60,9.63,Humanities,5,5.583333333,Art History (B.A)
6,10,10,10,42,158,77,39,77,0,0,0,0,0,0,7.47,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,6,10,4,45,39,0,0,0,157,51,32,0,0,0,8.1,Commerce,6,6.833333333,Finance (B.Com)
8,2,6,6,181,96,0,0,0,0,0,0,93,167,172,5.06,Humanities,5,5.516666667,History (B.A)
4,2,2,0,190,84,199,196,166,0,0,0,0,0,0,9.62,Science,8,7.35,Psychology (B.Sc)
6,0,2,8,71,178,0,0,0,54,66,54,0,0,0,8.94,Commerce,6,6.9,Marketing (B.Com)
6,0,10,0,166,145,0,0,0,0,0,0,33,173,86,6.5,Humanities,5,6.266666667,English Literature (B.A)
10,6,8,2,41,17,169,33,58,0,0,0,0,0,0,9.7,Science,8,7.466666667,Physics (B.Sc)
4,2,6,8,108,6,0,0,0,90,71,122,0,0,0,8.51,Commerce,6,6.833333333,Accounting (B.Com)
10,4,6,0,84,62,0,0,0,0,0,0,185,22,137,8.64,Humanities,5,5.533333333,Philosophy (B.A)
2,4,2,2,200,58,114,12,8,0,0,0,0,0,0,6.55,Science,8,7.283333333,Biology (B.Sc)
0,6,4,6,184,116,0,0,0,161,199,171,0,0,0,5.24,Commerce,6,6.8,International Business (B.Com)
6,4,2,4,19,66,0,0,0,0,0,0,179,130,122,7.28,Humanities,5,5.483333333,Sociology (B.A)
4,8,2,4,173,17,200,65,80,0,0,0,0,0,0,5.45,Science,8,7.666666667,Computer Engineering (B.Tech)
6,8,10,8,182,181,0,0,0,81,40,85,0,0,0,9.75,Commerce,6,6.733333333,Economics (B.Com)
0,6,10,6,34,188,0,0,0,0,0,0,67,3,146,5.34,Humanities,5,6.633333333,Political Science (B.A)
4,2,4,10,125,97,138,51,1,0,0,0,0,0,0,8.14,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,4,8,6,18,86,0,0,0,69,15,119,0,0,0,7.46,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,2,10,0,88,196,0,0,0,0,0,0,111,0,156,7.85,Humanities,5,5.583333333,Art History (B.A)
4,4,0,10,42,31,198,71,16,0,0,0,0,0,0,6.06,Science,8,7.483333333,Chemical Engineering (B.Tech)
10,8,0,10,136,146,0,0,0,71,119,33,0,0,0,7.53,Commerce,6,6.833333333,Finance (B.Com)
10,2,0,0,26,40,0,0,0,0,0,0,42,31,184,5.93,Humanities,5,5.516666667,History (B.A)
2,0,2,8,100,37,55,187,187,0,0,0,0,0,0,7.97,Science,8,7.35,Psychology (B.Sc)
8,6,2,4,28,185,0,0,0,192,85,134,0,0,0,7.12,Commerce,6,6.9,Marketing (B.Com)
8,4,8,4,40,149,0,0,0,0,0,0,58,171,199,8.55,Humanities,5,6.266666667,English Literature (B.A)
10,8,0,6,63,10,116,95,99,0,0,0,0,0,0,6.47,Science,8,7.466666667,Physics (B.Sc)
4,2,6,4,19,97,0,0,0,182,94,189,0,0,0,7.29,Commerce,6,6.833333333,Accounting (B.Com)
2,6,4,2,166,178,0,0,0,0,0,0,81,96,105,5.58,Humanities,5,5.533333333,Philosophy (B.A)
8,2,10,8,152,190,14,132,21,0,0,0,0,0,0,6.33,Science,8,7.283333333,Biology (B.Sc)
10,0,4,4,109,77,0,0,0,89,87,79,0,0,0,6.97,Commerce,6,6.8,International Business (B.Com)
4,8,10,0,200,169,0,0,0,0,0,0,6,122,103,6.26,Humanities,5,5.483333333,Sociology (B.A)
4,6,4,10,46,34,104,191,88,0,0,0,0,0,0,6.97,Science,8,7.666666667,Computer Engineering (B.Tech)
2,8,8,8,67,90,0,0,0,176,23,8,0,0,0,9.79,Commerce,6,6.733333333,Economics (B.Com)
0,8,0,8,103,82,0,0,0,0,0,0,78,36,146,8.68,Humanities,5,6.633333333,Political Science (B.A)
4,2,10,2,185,18,115,138,74,0,0,0,0,0,0,7.96,Science,8,7.716666667,Electrical Engineering (B.Tech)
10,2,10,0,113,67,0,0,0,128,143,54,0,0,0,9.55,Commerce,6,6.866666667,Human Resource Management (B.Com)
10,2,4,8,138,168,0,0,0,0,0,0,163,133,13,9.53,Humanities,5,5.583333333,Art History (B.A)
10,6,6,6,26,149,113,10,98,0,0,0,0,0,0,8.46,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,2,4,2,44,147,0,0,0,46,25,180,0,0,0,9.27,Commerce,6,6.833333333,Finance (B.Com)
0,0,8,6,52,63,0,0,0,0,0,0,150,72,132,8.21,Humanities,5,5.516666667,History (B.A)
4,8,0,0,164,130,64,113,49,0,0,0,0,0,0,6.01,Science,8,7.35,Psychology (B.Sc)
6,4,8,4,13,81,0,0,0,85,45,150,0,0,0,8.23,Commerce,6,6.9,Marketing (B.Com)
6,6,8,6,128,3,0,0,0,0,0,0,144,176,145,6.42,Humanities,5,6.266666667,English Literature (B.A)
0,2,2,10,165,108,130,27,33,0,0,0,0,0,0,5.13,Science,8,7.466666667,Physics (B.Sc)
8,4,8,8,129,107,0,0,0,79,23,194,0,0,0,6.26,Commerce,6,6.833333333,Accounting (B.Com)
0,6,6,2,98,106,0,0,0,0,0,0,18,105,26,8.84,Humanities,5,5.533333333,Philosophy (B.A)
4,2,2,4,71,115,153,118,38,0,0,0,0,0,0,5.52,Science,8,7.283333333,Biology (B.Sc)
2,4,6,10,169,91,0,0,0,81,188,51,0,0,0,8.28,Commerce,6,6.8,International Business (B.Com)
10,6,2,2,30,98,0,0,0,0,0,0,32,0,49,9.11,Humanities,5,5.483333333,Sociology (B.A)
8,0,4,6,11,77,56,105,190,0,0,0,0,0,0,5.85,Science,8,7.666666667,Computer Engineering (B.Tech)
6,0,4,0,58,189,0,0,0,34,51,183,0,0,0,8.9,Commerce,6,6.733333333,Economics (B.Com)
10,6,10,8,21,20,0,0,0,0,0,0,70,73,2,8.82,Humanities,5,6.633333333,Political Science (B.A)
6,6,0,0,39,199,51,28,129,0,0,0,0,0,0,8.3,Science,8,7.716666667,Electrical Engineering (B.Tech)
0,4,4,10,125,183,0,0,0,137,32,128,0,0,0,5.42,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,0,0,10,34,126,0,0,0,0,0,0,191,128,43,6.36,Humanities,5,5.583333333,Art History (B.A)
2,0,4,0,84,117,22,151,31,0,0,0,0,0,0,7.03,Science,8,7.483333333,Chemical Engineering (B.Tech)
6,2,2,0,57,142,0,0,0,198,107,24,0,0,0,9.72,Commerce,6,6.833333333,Finance (B.Com)
2,8,0,6,143,35,0,0,0,0,0,0,24,44,140,7.81,Humanities,5,5.516666667,History (B.A)
10,2,0,4,84,63,144,126,37,0,0,0,0,0,0,9.1,Science,8,7.35,Psychology (B.Sc)
10,2,10,6,97,107,0,0,0,42,40,74,0,0,0,5.28,Commerce,6,6.9,Marketing (B.Com)
8,6,0,10,150,23,0,0,0,0,0,0,156,107,195,9.35,Humanities,5,6.266666667,English Literature (B.A)
8,8,2,10,152,57,170,33,88,0,0,0,0,0,0,9.33,Science,8,7.466666667,Physics (B.Sc)
8,6,10,4,76,35,0,0,0,147,96,125,0,0,0,6.43,Commerce,6,6.833333333,Accounting (B.Com)
4,6,6,2,196,194,0,0,0,0,0,0,80,92,138,6.79,Humanities,5,5.533333333,Philosophy (B.A)
0,10,8,10,79,33,0,151,58,0,0,0,0,0,0,6.02,Science,8,7.283333333,Biology (B.Sc)
4,0,2,2,127,11,0,0,0,93,9,83,0,0,0,7.85,Commerce,6,6.8,International Business (B.Com)
10,0,0,6,120,64,0,0,0,0,0,0,116,98,164,9.87,Humanities,5,5.483333333,Sociology (B.A)
10,6,2,0,166,189,132,103,24,0,0,0,0,0,0,5.22,Science,8,7.666666667,Computer Engineering (B.Tech)
0,0,10,4,166,34,0,0,0,24,88,67,0,0,0,7.17,Commerce,6,6.733333333,Economics (B.Com)
10,2,0,2,135,198,0,0,0,0,0,0,82,146,166,9.2,Humanities,5,6.633333333,Political Science (B.A)
10,10,8,8,148,103,66,43,46,0,0,0,0,0,0,6.02,Science,8,7.716666667,Electrical Engineering (B.Tech)
0,10,0,10,159,6,0,0,0,31,12,187,0,0,0,6.51,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,6,6,0,151,168,0,0,0,0,0,0,155,41,113,5.3,Humanities,5,5.583333333,Art History (B.A)
2,10,0,2,141,190,151,101,170,0,0,0,0,0,0,7.09,Science,8,7.483333333,Chemical Engineering (B.Tech)
6,8,6,2,26,19,0,0,0,168,42,87,0,0,0,8.73,Commerce,6,6.833333333,Finance (B.Com)
0,0,8,10,102,20,0,0,0,0,0,0,187,199,20,8.91,Humanities,5,5.516666667,History (B.A)
10,2,2,10,126,18,153,89,108,0,0,0,0,0,0,5.6,Science,8,7.35,Psychology (B.Sc)
2,10,10,0,87,196,0,0,0,48,177,74,0,0,0,5.02,Commerce,6,6.9,Marketing (B.Com)
4,4,4,4,167,24,0,0,0,0,0,0,114,121,36,7.15,Humanities,5,6.266666667,English Literature (B.A)
0,4,2,0,131,193,125,133,13,0,0,0,0,0,0,8.3,Science,8,7.466666667,Physics (B.Sc)
10,8,0,0,47,54,0,0,0,99,53,91,0,0,0,9.54,Commerce,6,6.833333333,Accounting (B.Com)
10,8,10,6,165,137,0,0,0,0,0,0,146,113,193,6.74,Humanities,5,5.533333333,Philosophy (B.A)
8,0,2,0,153,190,113,198,48,0,0,0,0,0,0,7.78,Science,8,7.283333333,Biology (B.Sc)
6,0,0,2,79,111,0,0,0,170,39,136,0,0,0,6.5,Commerce,6,6.8,International Business (B.Com)
6,10,6,8,42,86,0,0,0,0,0,0,158,192,157,9.69,Humanities,5,5.483333333,Sociology (B.A)
10,2,8,4,156,96,15,200,134,0,0,0,0,0,0,6.77,Science,8,7.666666667,Computer Engineering (B.Tech)
8,4,2,4,58,151,0,0,0,197,157,120,0,0,0,5.06,Commerce,6,6.733333333,Economics (B.Com)
10,4,2,4,156,67,0,0,0,0,0,0,90,124,73,9.43,Humanities,5,6.633333333,Political Science (B.A)
4,8,6,8,85,17,175,125,96,0,0,0,0,0,0,6.01,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,2,2,10,106,194,0,0,0,2,123,196,0,0,0,9.34,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,4,10,6,1,196,0,0,0,0,0,0,157,143,110,8.78,Humanities,5,5.583333333,Art History (B.A)
0,4,4,0,98,60,92,0,166,0,0,0,0,0,0,8.59,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,4,6,4,34,100,0,0,0,70,11,25,0,0,0,8.97,Commerce,6,6.833333333,Finance (B.Com)
8,0,10,6,100,92,0,0,0,0,0,0,187,81,193,7.96,Humanities,5,5.516666667,History (B.A)
10,2,0,4,111,99,118,87,119,0,0,0,0,0,0,6.45,Science,8,7.35,Psychology (B.Sc)
6,8,2,8,42,137,0,0,0,124,54,16,0,0,0,6.34,Commerce,6,6.9,Marketing (B.Com)
8,2,10,4,135,109,0,0,0,0,0,0,63,41,66,6.78,Humanities,5,6.266666667,English Literature (B.A)
2,4,4,2,56,96,140,40,188,0,0,0,0,0,0,7.86,Science,8,7.466666667,Physics (B.Sc)
10,4,4,6,162,32,0,0,0,136,175,25,0,0,0,9.97,Commerce,6,6.833333333,Accounting (B.Com)
0,4,6,4,147,172,0,0,0,0,0,0,56,176,186,9.97,Humanities,5,5.533333333,Philosophy (B.A)
10,6,2,4,112,6,18,44,148,0,0,0,0,0,0,6.92,Science,8,7.283333333,Biology (B.Sc)
2,6,6,2,57,49,0,0,0,9,81,100,0,0,0,8.3,Commerce,6,6.8,International Business (B.Com)
0,2,8,8,19,175,0,0,0,0,0,0,188,16,44,9.15,Humanities,5,5.483333333,Sociology (B.A)
8,2,6,8,45,8,40,184,56,0,0,0,0,0,0,5.23,Science,8,7.666666667,Computer Engineering (B.Tech)
0,0,8,0,185,11,0,0,0,105,179,35,0,0,0,6.37,Commerce,6,6.733333333,Economics (B.Com)
6,8,8,0,177,82,0,0,0,0,0,0,118,68,45,8.36,Humanities,5,6.633333333,Political Science (B.A)
2,0,6,4,66,70,198,74,17,0,0,0,0,0,0,5.9,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,8,8,10,23,141,0,0,0,13,56,44,0,0,0,6.3,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,4,2,8,40,142,0,0,0,0,0,0,171,38,69,8.2,Humanities,5,5.583333333,Art History (B.A)
2,4,8,2,41,139,176,50,184,0,0,0,0,0,0,8.5,Science,8,7.483333333,Chemical Engineering (B.Tech)
8,8,4,10,44,125,0,0,0,142,192,102,0,0,0,6.05,Commerce,6,6.833333333,Finance (B.Com)
2,0,6,6,85,95,0,0,0,0,0,0,167,183,153,5.68,Humanities,5,5.516666667,History (B.A)
10,6,4,6,21,137,56,189,129,0,0,0,0,0,0,7.95,Science,8,7.35,Psychology (B.Sc)
0,2,0,2,42,95,0,0,0,79,92,13,0,0,0,5.59,Commerce,6,6.9,Marketing (B.Com)
4,2,0,4,140,103,0,0,0,0,0,0,167,128,198,5.63,Humanities,5,6.266666667,English Literature (B.A)
6,8,0,4,159,179,68,147,191,0,0,0,0,0,0,9.34,Science,8,7.466666667,Physics (B.Sc)
6,8,8,10,37,65,0,0,0,80,139,159,0,0,0,5.52,Commerce,6,6.833333333,Accounting (B.Com)
4,4,10,8,108,122,0,0,0,0,0,0,89,198,136,9.53,Humanities,5,5.533333333,Philosophy (B.A)
0,4,10,4,47,28,157,68,107,0,0,0,0,0,0,9.8,Science,8,7.283333333,Biology (B.Sc)
6,4,10,10,148,167,0,0,0,137,142,174,0,0,0,8.48,Commerce,6,6.8,International Business (B.Com)
2,8,10,10,64,170,0,0,0,0,0,0,86,93,81,7.4,Humanities,5,5.483333333,Sociology (B.A)
10,10,2,6,81,76,144,122,85,0,0,0,0,0,0,7.96,Science,8,7.666666667,Computer Engineering (B.Tech)
10,2,8,6,120,152,0,0,0,193,191,29,0,0,0,6.85,Commerce,6,6.733333333,Economics (B.Com)
8,0,2,4,11,30,0,0,0,0,0,0,11,178,88,7.43,Humanities,5,6.633333333,Political Science (B.A)
6,0,10,6,117,193,74,162,65,0,0,0,0,0,0,8.34,Science,8,7.716666667,Electrical Engineering (B.Tech)
2,8,8,6,103,13,0,0,0,81,153,172,0,0,0,7.29,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,2,4,0,85,26,0,0,0,0,0,0,91,20,151,9.06,Humanities,5,5.583333333,Art History (B.A)
0,0,10,2,116,91,134,62,154,0,0,0,0,0,0,5.09,Science,8,7.483333333,Chemical Engineering (B.Tech)
2,10,8,2,67,99,0,0,0,71,171,169,0,0,0,7.44,Commerce,6,6.833333333,Finance (B.Com)
8,6,10,4,38,158,0,0,0,0,0,0,93,7,42,5.16,Humanities,5,5.516666667,History (B.A)
0,10,0,2,30,115,86,40,10,0,0,0,0,0,0,9.15,Science,8,7.35,Psychology (B.Sc)
2,6,6,0,186,193,0,0,0,6,78,115,0,0,0,6.85,Commerce,6,6.9,Marketing (B.Com)
6,8,6,0,172,79,0,0,0,0,0,0,44,101,196,6.03,Humanities,5,6.266666667,English Literature (B.A)
0,8,10,4,192,98,185,122,11,0,0,0,0,0,0,8.81,Science,8,7.466666667,Physics (B.Sc)
4,8,0,2,193,90,0,0,0,188,121,188,0,0,0,7.55,Commerce,6,6.833333333,Accounting (B.Com)
0,0,6,6,32,29,0,0,0,0,0,0,10,123,157,6.42,Humanities,5,5.533333333,Philosophy (B.A)
4,4,8,6,13,10,70,123,91,0,0,0,0,0,0,6.39,Science,8,7.283333333,Biology (B.Sc)
10,8,8,10,146,10,0,0,0,49,169,3,0,0,0,8.81,Commerce,6,6.8,International Business (B.Com)
8,10,2,2,101,23,0,0,0,0,0,0,46,192,163,9.18,Humanities,5,5.483333333,Sociology (B.A)
